NORAD Number,COSPAR Number,Orbit,Longitude of GEO (degrees),Perigee (km),Apogee (km),Eccentricity,Inclination (degrees),Period (minutes),Launch Mass (kg.),Expected Lifetime (yrs.)
52691,2022-053AM,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52693,2022-053AP,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52607,2022-052K,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52546,2022-051P,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52555,2022-051Y,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53264,2022-086Y,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52533,2022-051A,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52534,2022-051B,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52559,2022-051AC,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52558,2022-051AB,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52561,2022-051AE,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52560,2022-051AD,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52562,2022-051AF,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52535,2022-051C,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52564,2022-051AH,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52659,2022-053D,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
62637,2022-052AR,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52708,2022-053BE,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52643,2022-052AX,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52536,2022-051D,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52550,2022-051T,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52552,2022-051V,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52636,2022-052AQ,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52639,2022-052AT,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52551,2022-051U,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52706,2022-053BC,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52642,2022-052AW,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52669,2022-053P,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52645,2022-052AZ,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52634,2022-052AN,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52620,2022-052Y,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52673,2022-053T,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52640,2022-052AU,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52635,2022-052AP,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52608,2022-052L,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52611,2022-052P,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52687,2022-053AH,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52614,2022-052S,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52618,2022-052W,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52621,2022-052Z,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52644,2022-052AY,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52623,2022-052AB,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52699,2022-053AV,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52625,2022-052AD,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52630,2022-052AJ,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52626,2022-052AE,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52641,2022-052AV,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52627,2022-052AF,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52633,2022-052AM,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52632,2022-052AL,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52617,2022-052V,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52609,2022-052M,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52610,2022-052N,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52704,2022-053BA,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52605,2022-052H,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52628,2022-052AG,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52612,2022-052Q,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52701,2022-053AX,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52656,2022-053A,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52686,2022-053AG,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52676,2022-053W,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52707,2022-053BD,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52622,2022-052AA,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52624,2022-052AC,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52862,2022-062AJ,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52615,2022-052T,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52602,2022-052E,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52604,2022-052G,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
62684,2022-053AE,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52616,2022-052U,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52603,2022-052F,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52682,2022-053AC,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52697,2022-053AT,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52598,2022-052A,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52703,2022-053AZ,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53149,2022-083T,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52629,2022-052AH,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53135,2022-083D,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52599,2022-052B,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52696,2022-053AS,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52600,2022-052C,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52601,2022-052D,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52677,2022-053X,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52685,2022-053AF,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52698,2022-053AU,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52679,2022-053Z,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52688,2022-053AJ,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52702,2022-053AY,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52700,2022-053AW,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52690,2022-053AL,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52837,2022-062H,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52663,2022-053H,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53150,2022-083U,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52683,2022-053AD,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53151,2022-083V,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52695,2022-053AR,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52661,2022-053F,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52836,2022-062G,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52662,2022-053G,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53152,2022-083W,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52842,2022-062N,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53243,2022-086B,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52839,2022-062K,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52840,2022-062L,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53274,2022-086AJ,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53273,2022-086AH,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53171,2022-083AR,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53536,2022-101K,LEO - Non-Polar Inclined,0.0,539,541,0.00026845637583892615,53.2,95.4,260.0,4.0
53158,2022-083AC,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53161,2022-083AF,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53242,2022-086A,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53269,2022-086AD,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53266,2022-086AA,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53250,2022-086J,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53267,2022-086AB,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53247,2022-086F,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53261,2022-086V,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53132,2022-083A,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52665,2022-053K,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52841,2022-062M,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53148,2022-083S,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52668,2022-053N,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52681,2022-053AB,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53271,2022-086AF,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52664,2022-053J,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52671,2022-053R,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52694,2022-053AQ,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52672,2022-053S,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52678,2022-053Y,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52670,2022-053Q,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52667,2022-053M,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53154,2022-083Y,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52689,2022-053AK,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52666,2022-053L,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52835,2022-062F,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52660,2022-053E,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52658,2022-053C,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52832,2022-062C,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52657,2022-053B,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53262,2022-086W,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52833,2022-062D,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53156,2022-083AA,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53155,2022-083Z,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52831,2022-062B,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53165,2022-083AK,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52830,2022-062A,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52838,2022-062J,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53157,2022-083AB,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53147,2022-083R,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53170,2022-083AQ,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53160,2022-083AE,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53265,2022-086Z,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53153,2022-083X,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53146,2022-083Q,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53144,2022-083N,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53142,2022-083L,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53143,2022-083M,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53141,2022-083K,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53163,2022-083AH,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53168,2022-083AN,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53145,2022-083P,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53287,2022-086AX,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52834,2022-062E,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53268,2022-086AC,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53166,2022-083AL,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53159,2022-083AD,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52861,2022-062AH,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53270,2022-086AE,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53162,2022-083AG,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53032,2022-076AY,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53164,2022-083AJ,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53169,2022-083AP,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53538,2022-101M,LEO - Non-Polar Inclined,0.0,539,541,0.00026845637583892615,53.2,95.4,260.0,4.0
53026,2022-076AS,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53537,2022-101L,LEO - Non-Polar Inclined,0.0,539,541,0.00026845637583892615,53.2,95.4,260.0,4.0
53002,2022-076S,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53272,2022-086AG,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53539,2022-101N,LEO - Non-Polar Inclined,0.0,539,541,0.00026845637583892615,53.2,95.4,260.0,4.0
53245,2022-086D,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53244,2022-086C,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52867,2022-062AP,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53258,2022-086S,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53249,2022-086H,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53251,2022-086K,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53263,2022-086X,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53246,2022-086E,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53252,2022-086L,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53253,2022-086M,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53254,2022-086N,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53248,2022-086G,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53260,2022-086U,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53031,2022-076AX,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53535,2022-101J,LEO - Non-Polar Inclined,0.0,539,541,0.00026845637583892615,53.2,95.4,260.0,4.0
52879,2022-062BB,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53259,2022-086T,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53138,2022-083G,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53255,2022-086P,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53029,2022-076AV,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53257,2022-086R,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53137,2022-083F,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53294,2022-086BE,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53256,2022-086Q,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53293,2022-086BD,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53290,2022-086BA,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53134,2022-083C,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53034,2022-076BA,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53136,2022-083E,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53037,2022-076BD,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53133,2022-083B,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53036,2022-076BC,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53038,2022-076BE,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53035,2022-076BB,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53027,2022-076AT,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53292,2022-086BC,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53030,2022-076AW,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53288,2022-086AY,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53279,2022-086AP,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53282,2022-086AS,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53286,2022-086AW,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53291,2022-086BB,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53033,2022-076AZ,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52845,2022-062R,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53280,2022-086AQ,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53140,2022-083J,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52878,2022-062BA,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53284,2022-086AU,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53285,2022-086AV,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53276,2022-086AL,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53283,2022-086AT,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53289,2022-086AZ,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53013,2022-076AD,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53277,2022-086AM,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53275,2022-086AK,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53278,2022-086AN,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
52882,2022-062BE,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
53281,2022-086AR,LEO - Non-Polar Inclined,0.0,538,541,0.0004027386226339106,53.2,95.4,260.0,4.0
